create_time,text,video_id,create_time_readable,sentiment
1706721039,🙏🏻🙏🏻🙏🏻,7330263977479442432,2024-01-31 17:10:39,1
1706714893,Erinnert sich Herr Scholz wieder???😳,7330263977479442432,2024-01-31 15:28:13,2
1706712806,Recht hat er.,7330263977479442432,2024-01-31 14:53:26,1
1706721115,Unser!🦁,7330263977479442432,2024-01-31 17:11:55,1
1706720425,"Holla... ist das Olaf Scholz?
Oder hat er noch einen Zwillingsbruder?",7330263977479442432,2024-01-31 17:00:25,0
1706718957,Warum packt er solche reden nicht regelmäßiger zu allen Themen aus?,7330263977479442432,2024-01-31 16:35:57,2
1706720734,"wenn man das ""Erreichte"" der Vorgängerregierung als Maßstab betrachtet ist alles ziemlich krass. Manche Leistungen auch negativ, aber auch viel gutes.",7330263977479442432,2024-01-31 17:05:34,2
1706720978,Sehen wir auch so!,7330263977479442432,2024-01-31 17:09:38,1
1706711475,"Na wenn Du das sagst, muss es ja stimmen😂",7330263977479442432,2024-01-31 14:31:15,1
1706719593,Trotzdem fährt die Ampel gerade Deutschland voll gegen die Wand was cdu nicht in 16 Jahren geschafft hat. Hat ampel in nichtmal 4 Jahren geschafft,7330263977479442432,2024-01-31 16:46:33,2
1706721136,❤️🤝,7330263977479442432,2024-01-31 17:12:16,1
1706711647,🦁❤️🤝,7330263977479442432,2024-01-31 14:34:07,1
1706725916,Ach Corinna 😪,7330263977479442432,2024-01-31 18:31:56,2
1706721040,🤝🤝🤝,7330263977479442432,2024-01-31 17:10:40,1
1706710799,Merz war noch kein Kanzler.,7330263977479442432,2024-01-31 14:19:59,2
1706729329,"2angehoben, so viele Koalitionsziele schon erreicht und das alles trotz der haben Krisen und der ganzen harten Diskussionen innerhalb der völlig unterschiedlichen Koalitionspartner…",7330263977479442432,2024-01-31 19:28:49,2
1706720992,So ist es.,7330263977479442432,2024-01-31 17:09:52,0
1706717677,Heute war er mal gut 👍🏻 aber bin trotzdem von Alice Weidel mehr begeistert 🙈😂,7330263977479442432,2024-01-31 16:14:37,1
1706711234,"Klare Antwort: nein, kann Johannes nicht.",7330263977479442432,2024-01-31 14:27:14,2
1706720381,Hab die Rede live geschaut. Warum nicht öfter so?👏💚,7330263977479442432,2024-01-31 16:59:41,1
1706716114,2/3 ihrer Wahl versprechen sind erfüllt oder auf dem Weg. Ne schnelle Google Suche hätte dir die Nachfrage erspart,7330263977479442432,2024-01-31 15:48:34,2
1706711641,Nö,7330263977479442432,2024-01-31 14:34:01,2
1706719807,"Es war nicht alles schlecht, aber bitte Liste mir mal die „krassen Leistungen“ auf..",7330263977479442432,2024-01-31 16:50:07,2
1706721114,🤝🤝🤝❤️,7330263977479442432,2024-01-31 17:11:54,1
1706712302,"Aber das, was er kritisiert, macht die Ampel genau so auch nicht.",7330263977479442432,2024-01-31 14:45:02,2
1706721083,❤️🤝,7330263977479442432,2024-01-31 17:11:23,1
1706720993,🤝🤝🤝,7330263977479442432,2024-01-31 17:09:53,0
1706720937,❤️🤝,7330263977479442432,2024-01-31 17:08:57,1
1706721035,🤝🤝🤝❤️,7330263977479442432,2024-01-31 17:10:35,1
1706721077,🤝🤝🤝,7330263977479442432,2024-01-31 17:11:17,1
1706720419,"""Wer boxen will, sollte kein Glaskinn haben""👏",7330263977479442432,2024-01-31 17:00:19,1
1706720963,🤝🤝🤝,7330263977479442432,2024-01-31 17:09:23,0
1706716017,Viel Erfolg 👍,7330263977479442432,2024-01-31 15:46:57,1
1706721051,🤝,7330263977479442432,2024-01-31 17:10:51,0
1706717136,Bin 55 und kann die Energiewende nicht stemmen. Bekomme keine Kredite mehr.,7330263977479442432,2024-01-31 16:05:36,2
1706716167,"Zwei Optionen: SPD-Verein vor Ort besuchen und Antrag ausfüllen oder auf Google nach ""Mitglied werden SPD"" suchen, um schnell beizutreten.😊",7330263977479442432,2024-01-31 15:49:27,1
1706732517,"Na geht doch Herr Scholz ..super Rede, ganz meine Meinung 🥰🥰",7330263977479442432,2024-01-31 20:21:57,1
1706721314,"Er redet Tacheles… 😃 Aber es kommt halt nix bei rum… 🤷‍♂️Der Gute soll endlich zurück treten und einsehen, dass es vorbei ist.",7330263977479442432,2024-01-31 17:15:14,2
1706711912,"Was auch immer Olaf im Kaffee hatte heute Morgen, gibt ihm mehr davon.",7330263977479442432,2024-01-31 14:38:32,1
1706730788,Mehr davon 💪🏽💪🏽💪🏽💪🏽💪🏽und etwas auf die Menschheit eingehen. Es ist 5 vor 12 Herr Scholz!,7330263977479442432,2024-01-31 19:53:08,1
1706733447,Vielen Dank Herr Bundeskanzler 🔥❤️,7330263977479442432,2024-01-31 20:37:27,1
1706711672,Ich will ein Mitglied werden bei euch wie mach ich das ?,7330263977479442432,2024-01-31 14:34:32,1
1706775139,Herr Scholz redet zum ersten Mal sehr gut 👍 ❤️❤️❤️❤️❤️❤️❤️❤️,7330263977479442432,2024-02-01 08:12:19,1
1706710753,"Ja, manchmal möchte ich auch zurück treten.",7330263977479442432,2024-01-31 14:19:13,2
1706718134,wenn er jetzt so präsent bleibt wäre das über wild.,7330263977479442432,2024-01-31 16:22:14,2
1706736076,Gute Ansprache,7330263977479442432,2024-01-31 21:21:16,1
1706720709,💥😍,7330263977479442432,2024-01-31 17:05:09,1
1706738032,Das war wirklich notwendig. Richtig nach vorne gegangen und mit Küsschen schlafen geschickt.,7330263977479442432,2024-01-31 21:53:52,2
1706719098,Der schlechteste Kanzler aller Zeiten.,7330263977479442432,2024-01-31 16:38:18,2
1706710822,Der Kanzler hat die Ukraine nicht angegriffen.,7330263977479442432,2024-01-31 14:20:22,0
1706720173,Ich weiß gar nicht wie traurig ich gucken soll.,7330263977479442432,2024-01-31 16:56:13,2
1706738326,Scholz ist unser baba,7330263977479442432,2024-01-31 21:58:46,1
1706720515,Ach hat die CDU alleine regiert? 😂,7330263977479442432,2024-01-31 17:01:55,2
1706721090,🤝❤️,7330263977479442432,2024-01-31 17:11:30,1
1706721029,🤝🤝🤝,7330263977479442432,2024-01-31 17:10:29,1
1706721110,🤝,7330263977479442432,2024-01-31 17:11:50,0
1706729246,Warum nicht immer so?!So selbstbewusst und klar muss die Ampel sich immer nach außen zeigen. Rechts zu sein ist mies??,7330263977479442432,2024-01-31 19:27:26,2
1706720967,🤝,7330263977479442432,2024-01-31 17:09:27,0
1706720936,"danke das sich hier einer daran auch noch erinnert, dass die SPD schon seit 10 Jahren regiert",7330263977479442432,2024-01-31 17:08:56,2
1706715871,Das müsste er öfter machen! Mit der Faust auf den Tisch und diesem Merz den Spiegel vor die Nase halten 👍,7330263977479442432,2024-01-31 15:44:31,1
1706733213,So muss er öfters Reden...,7330263977479442432,2024-01-31 20:33:33,1
1706731754,Olaf Scholz einfach richtig gut heute. So geht besten Kanzler!✌️👍,7330263977479442432,2024-01-31 20:09:14,1
1706721563,"Der liebe Olaf wird in die Geschichte eingehen.... als der Kanzler, der Deutschland in die größte Rezession seit Kriegsende führt.",7330263977479442432,2024-01-31 17:19:23,2
1706721377,Olaf und Habeck : 0 %,7330263977479442432,2024-01-31 17:16:17,2
1706711423,"Dafür hast Du sicher auch Belege, oder?",7330263977479442432,2024-01-31 14:30:23,2
1706719262,Ich kann das gesülze nicht mehr hören,7330263977479442432,2024-01-31 16:41:02,2
1706771782,Ist schon was wahres dran,7330263977479442432,2024-02-01 07:16:22,0
1706786151,"Wo gibt es denn eine Wasserstoff Leitung? Handy empfang ist bei uns immer noch nicht, aber in Teilen hat die CDU/CSU auch nichts besser gemacht.",7330263977479442432,2024-02-01 11:15:51,2
1706755970,sein politisches Programm hat auch nichts mit Deutschland zu tun 🤷‍♂️,7330263977479442432,2024-02-01 02:52:50,2
1706768118,"Ob die Zahlen stimmen u.d Umstände?
Was hat die Ampel damit zu tun,dass Du in so einer teuren Wohnung lebst? Strom-Heizung war immer das teiuerste.",7330263977479442432,2024-02-01 06:15:18,2
1707861281,"Endlich spricht unser Kanzler mal ganz deutlich Klartext und zeigt auf, woran es liegt, dass die Lage in Deutschland so ist, wie sie ist.",7330263977479442432,2024-02-13 21:54:41,1
1706715373,stimmt 👍,7330263977479442432,2024-01-31 15:36:13,1
1706727089,"Bitte bitte öfter so, Herr Scholz 🙏",7330263977479442432,2024-01-31 18:51:29,1
1706734141,"Bin kein Scholz Freund, kann man aber so stehen lassen.",7330263977479442432,2024-01-31 20:49:01,2
1706710735,Doch nicht,7330263977479442432,2024-01-31 14:18:55,2
1706719849,"Wenn Herr Scholz mehr als eine solche Rede pro Jahr schaffen würde, dann stände die SPD vielleicht sogar gar nicht bei nur fast 10%..😅",7330263977479442432,2024-01-31 16:50:49,2
1706714856,"Ja, jetzt geht es aber aufwärts! Niedrigere Energiekosten, günstige Mieten, offener Diskurs mit Andersdenkenden, bessere Löhne und tolle Infrastruktur",7330263977479442432,2024-01-31 15:27:36,1
1706719145,80% der Bevölkerung sieht das völlig anders.,7330263977479442432,2024-01-31 16:39:05,2
1706711622,Dann versteht man ihn doch nicht mehr am Mikro 🤔,7330263977479442432,2024-01-31 14:33:42,2
1706720902,"armseeliger wird esenn man bedenkt, dass die SPD schon seit 10 Jahren regiert und das alles nicht schafft was Scholz sagt",7330263977479442432,2024-01-31 17:08:22,2
1706719241,Und die SPD war die letzten Jahre mit in der Regierung und hat immer mitgebremst!,7330263977479442432,2024-01-31 16:40:41,2
1706721209,🤝🤝🤝,7330263977479442432,2024-01-31 17:13:29,1
1706731294,Das was ihr geschafft habt will das Volk,7330263977479442432,2024-01-31 20:01:34,1
1706711759,SPD♥️♥️♥️♥️♥️♥️♥️🙏,7330263977479442432,2024-01-31 14:35:59,1
1706721084,👍👍👍,7330263977479442432,2024-01-31 17:11:24,1
1706721629,"Unfassbar verstrahlt und absolut untragbar, diese Person !!",7330263977479442432,2024-01-31 17:20:29,2
1706721628,Vor allem war Scholz - anders als Merz - Teil der vorherigen Bundesregierungen,7330263977479442432,2024-01-31 17:20:28,0
1706719802,💚💚❤️❤️🍀🍀👍👍,7330263977479442432,2024-01-31 16:50:02,1
1706718266,Olaf on Fire aber bei Merz bekommt jeder einfach nur Puls 😂❤️,7330263977479442432,2024-01-31 16:24:26,1
1706721130,❤️🤝🤝,7330263977479442432,2024-01-31 17:12:10,1
1706715597,Kerze Torte 🙄,7330263977479442432,2024-01-31 15:39:57,0
1706720688,"Schön, euch beim einstellig werden zuzusehen. 😘",7330263977479442432,2024-01-31 17:04:48,1
1706733838,Viele Verstehen nicht: Politik braucht seine Zeit. Bei einer Neuwahl kann nicht das ganze System in 3 Sekunden umgekrempelt werden.,7330263977479442432,2024-01-31 20:43:58,0
1706711621,"Uiih, toll.",7330263977479442432,2024-01-31 14:33:41,1
1706710714,"Du weißt schon, dass die Rate des Höfesterbens unter der jetzigen Regierung am niedrigsten ist?",7330263977479442432,2024-01-31 14:18:34,2
1706730750,Lang lebe die SPD ❤️,7330263977479442432,2024-01-31 19:52:30,1
1706723113,was ist bitte mit olaf passiert,7330263977479442432,2024-01-31 17:45:13,2
1706715960,"sämtliche Oppositionsreden waren Bashing und sie waren an der Macht, da hätten sie ja was tun können 😉",7330263977479442432,2024-01-31 15:46:00,2
1706721221,🤝🤝🤝❤️,7330263977479442432,2024-01-31 17:13:41,1
1706719701,etwas verwirrt der Arme,7330263977479442432,2024-01-31 16:48:21,2
1706711179,"Was? Ich dachte laut euch Schwurblern ist das Bürgergeld viel zu hoch. Dann kann man ja gar nicht arm werden. Also, was von beiden ist es jetzt?",7330263977479442432,2024-01-31 14:26:19,2
1706712372,"wie ausgewechselt, so müste es bleiben",7330263977479442432,2024-01-31 14:46:12,2
1706711824,"Ja, denn wer so etwas behauptet, sollte es schon begründen. Ich kann sonst auch einfach daherkommen und behaupten, Borstel64 wäre doof.",7330263977479442432,2024-01-31 14:37:04,2
1706719142,Gibt's hier auch Geld für positive Kommentare 😂? Oder muss man als SPD Mitglied so reagieren 😂?,7330263977479442432,2024-01-31 16:39:02,2
1706716450,👍👍👍,7330263977479442432,2024-01-31 15:54:10,1
1706721160,"Na, dass sie ja mal ein Ding, dass er sich scheinbar doch noch an etwas erinnern kann.",7330263977479442432,2024-01-31 17:12:40,2
1706726002,Danke 👍,7330263977479442432,2024-01-31 18:33:22,1
1706717611,Okay war schlecht,7330263977479442432,2024-01-31 16:13:31,2
1706710309,👍👍,7330263977479442432,2024-01-31 14:11:49,1
1706721126,❤️,7330263977479442432,2024-01-31 17:12:06,1
1706715499,"er ist nicht wirklich charismatisch, das muss man leider Merz zugute halten, aber Olaf und die Ampel erledigen wenigstens ihren Job, statt Stillstand!",7330263977479442432,2024-01-31 15:38:19,2
1706716322,Wat hast du denn genommen? 😂😂😂,7330263977479442432,2024-01-31 15:52:02,1
1706742054,🤝🤝🤝❤️,7330263977479442432,2024-01-31 23:00:54,1
1706720755,"welches ""Tacheles""? SPD regiert schon seit 10 Jahren und hat also all das was Scholz sagt, selber nicht gemacht",7330263977479442432,2024-01-31 17:05:55,2
1706718412,"„Klartext-Kanzler“ ist jetzt ein Scherz, oder?",7330263977479442432,2024-01-31 16:26:52,2
1706719645,"""Aber die Ampel..."" 😂",7330263977479442432,2024-01-31 16:47:25,0
1706711402,Hat sich bei der Wannseekonferenz 2.0 richtig gezeigt. Möchte die fdgo zerstören.,7330263977479442432,2024-01-31 14:30:02,2
1706714448,"also ich finde glaube 36 Prozent ihrer Wahlversprechen schon erfüllt oder teilweise erfüllt ist schon ordentlich,dafür das sie sogar mehr",7330263977479442432,2024-01-31 15:20:48,1
1706720928,❤️,7330263977479442432,2024-01-31 17:08:48,1
1706715153,"wir machen unsere Augen auf , dadurch sehen wir das positive. Vielleicht sollten sie mal nicht so negativ auf alles schauen",7330263977479442432,2024-01-31 15:32:33,1
1706721319,🤝🤝🤝,7330263977479442432,2024-01-31 17:15:19,0
1706721355,Es ist Olaf! 🤝,7330263977479442432,2024-01-31 17:15:55,1
1706719076,Die SPD war doch mit in der Regierung all die Jahre 🤦🏻‍♂️,7330263977479442432,2024-01-31 16:37:56,2
1706732734,"Ja und was ist mit den ganzen anderen Firmen die abwandern oder insolvent sind! Stimmt ja, die haben nur aufgehört zu produzieren",7330263977479442432,2024-01-31 20:25:34,2
1706726751,Wer war nochmal Finanzminister 2018-2021 wo anscheinend nichts voran ging?,7330263977479442432,2024-01-31 18:45:51,2
1706720106,Wenn er will kann er auch temperamentvoll 👍😃,7330263977479442432,2024-01-31 16:55:06,1
1706712459,Na geht Doch.. gut gemacht,7330263977479442432,2024-01-31 14:47:39,1
1706719207,"Da spricht ein Mann, der in der letzten Sitzungswoche nicht einmal im plenum saß und sich angesichts der Krisen der Bundesrepublik versteckt…",7330263977479442432,2024-01-31 16:40:07,2
1706713119,Noch 5 mehr Ausrufezeichen und dann wird es bestimmt wahr ✨,7330263977479442432,2024-01-31 14:58:39,1
1706727924,So muss ein Kanzler sein. Er muss stärke zeigen. Wie brauchen einen starken Kanzler der respektiert wird,7330263977479442432,2024-01-31 19:05:24,1
1706721214,👀❤️,7330263977479442432,2024-01-31 17:13:34,1
1706711423,😂,7330263977479442432,2024-01-31 14:30:23,0
1706719886,"nur mal so Herr Scholz, sie waren 16 Jahre mit in der Regierung! sogar Finanzminister! mal drüber nachdenken!",7330263977479442432,2024-01-31 16:51:26,2
1706721055,man spürt die Ängste die dieser Herr hat.,7330263977479442432,2024-01-31 17:10:55,2
1706721232,❤️🤝🤝,7330263977479442432,2024-01-31 17:13:52,1
1706711107,🥰,7330263977479442432,2024-01-31 14:25:07,1
1706722588,Scholz beste Mann immer schon.,7330263977479442432,2024-01-31 17:36:28,1
1706720292,Olaf lebt? 😱,7330263977479442432,2024-01-31 16:58:12,1
1706728654,Er hat wohl vergessen das er in der großen Koalition mit dabei war,7330263977479442432,2024-01-31 19:17:34,2
1706871960,Die zerpflücken sich nur noch gegenseitig.,7330263977479442432,2024-02-02 11:06:00,2
1706913790,Ich hoffe es sehr.... dir Regierung hätte das Zeug dafür unser Land auf die richtige Spur zu bringen💚❤️💚❤️,7330263977479442432,2024-02-02 22:43:10,1
1706863479,@Lana hahahahaha,7330263977479442432,2024-02-02 08:44:39,0
1706759839,Tolle Rede 👏🏻🔥❤️,7330263977479442432,2024-02-01 03:57:19,1
1706820982,Olaf wird wieder gewählt 🗳️❤️alleine wegen mindesten Lohn DT ticket und viel mehr,7330263977479442432,2024-02-01 20:56:22,1
1706790596,Mit Merz zurück in die 90er? Nein danke.,7330263977479442432,2024-02-01 12:29:56,2
1706767220,Olaf Scholz hat sehr gut gesprochen 🥰 Das ist mein Bundeskanzler,7330263977479442432,2024-02-01 06:00:20,1
1706768237,Bei BG-Empfängern würde das Jobcenter bald Unzug in eine billigere Wohnung verlangen. Da würde ich auch raten.,7330263977479442432,2024-02-01 06:17:17,2
1706788567,Ist ja nicht so das er vor der ampel Finanzminister war ubd da auch mit drin hin was da verzapft wurde,7330263977479442432,2024-02-01 11:56:07,2
1706824327,"Der kann ja doch wach sein, starke Rede 👍",7330263977479442432,2024-02-01 21:52:07,1
1706770441,"💪Endlich mal Olaf, so is megaaa 💪💪💪",7330263977479442432,2024-02-01 06:54:01,1
1706787045,Ja da gebe ich dir absolut Recht. Natürlich müssen sie jetzt abliefern...,7330263977479442432,2024-02-01 11:30:45,1
1706783277,Ja toll 👍🏼👍🏼 dann wähle ihn doch gerne weiter 👍🏼 toll wenn er 1 mal in seiner ganzen Amtszeit gut redet 😀,7330263977479442432,2024-02-01 10:27:57,2
1706753076,Stimmt beim Abwandern von Firmen,7330263977479442432,2024-02-01 02:04:36,2
1706771735,Olaf Olaf Olaf,7330263977479442432,2024-02-01 07:15:35,1
1706764106,💖💖💖👍,7330263977479442432,2024-02-01 05:08:26,1
1706766686,Auf die Vorgängerregierung schieben?,7330263977479442432,2024-02-01 05:51:26,2
1706769057,Dein Mieter soll 30.000€ für eine Wärmepumpe bezahken? Hääh? 🤔,7330263977479442432,2024-02-01 06:30:57,2
1706760790,"komisch, Mannesmann ist doch geschlossen, größte Stahlfabrik Deutschlands",7330263977479442432,2024-02-01 04:13:10,2
1706813497,Hat die SPD nicht auch die letzten Jahre mit regiert? ...Frage für einen Freund 🤔🤔🤔🤔,7330263977479442432,2024-02-01 18:51:37,2
1706814796,Ooooompa Loooompa jetzt wird's tragisch hören sie zu 🎶🤣,7330263977479442432,2024-02-01 19:13:16,2
1706811973,Er hätte hinzufügen sollen das er in der groko daran beteiligt war.,7330263977479442432,2024-02-01 18:26:13,2
1706870759,"Das war mega, wie unser Bundeskanzler Merz zurechtgerückt hat.",7330263977479442432,2024-02-02 10:45:59,1
1706853099,Wie ein Löwe....die glauben das ja wirklich 😂,7330263977479442432,2024-02-02 05:51:39,2
1706856216,"Ist richtig, aber vllt kriegen sie jetzt die Kurve ❤️💚",7330263977479442432,2024-02-02 06:43:36,1
1707928813,Starke Rede!!,7330263977479442432,2024-02-14 16:40:13,1
1707861365,"Wir haben aktuell eine ziemlich gute Regierung, die uns gut durch die Kriesen geführt hat. Es fällt ihr vielleicht nur etwas schwer, genau dies auch..",7330263977479442432,2024-02-13 21:56:05,1
1707861385,..zu kommunizieren.,7330263977479442432,2024-02-13 21:56:25,0
1706710930,Wenn man sich die Zahlen anguckt und auf die Jahre rechnet ist sie momentan am niedrigsten. Dass das Problem länger besteht ist klar und auch nicht(1),7330263977479442432,2024-01-31 14:22:10,1
1706721300,🤝🤝🤝❤️,7330263977479442432,2024-01-31 17:15:00,1
1706718898,👍👍👍👍👍👍👍💋,7330263977479442432,2024-01-31 16:34:58,1
1706717686,Wer die Dönerpreise senken kann auf 4 Euro bekommt meine Stimme.,7330263977479442432,2024-01-31 16:14:46,1
1706716101,wenn er mal immer so wäre und mal das ruder in die hand nimmt und auch mal den bürger klar die dinge und veränderungen erklärt,7330263977479442432,2024-01-31 15:48:21,1
