create_time,text,video_id,create_time_readable,sentiment
1712672989,💙💙💙💙💙💙💙💙💙💙,7.355867865917966e+18,2024-04-09 14:29:49,1
1712688614,Vernünftig,7.355867865917966e+18,2024-04-09 18:50:14,1
1712695424,Remigration 💪💪💪💙💙💙💙,7.355867865917966e+18,2024-04-09 20:43:44,1
1712671877,🙏🙏🙏👮‍♂️👮‍♂️👮‍♂️✌️✌️✌️,7.355867865917966e+18,2024-04-09 14:11:17,1
1712686321,💙💙💙💙💙💙💙,7.355867865917966e+18,2024-04-09 18:12:01,1
1712672542,💙💙💙,7.355867865917966e+18,2024-04-09 14:22:22,1
1712687403,💙💙💙👏👏👏,7.355867865917966e+18,2024-04-09 18:30:03,1
1712689534,Rückflug! 💙💙💙,7.355867865917966e+18,2024-04-09 19:05:34,1
1712672218,👍🩵🩵🩵🩵,7.355867865917966e+18,2024-04-09 14:16:58,1
1712682170,ware worte echt ganz genau so muss es,7.355867865917966e+18,2024-04-09 17:02:50,1
1712679721,👏👏👏👏👏👏👏👏👏👏👏👏💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙,7.355867865917966e+18,2024-04-09 16:22:01,1
1712682551,💙,7.355867865917966e+18,2024-04-09 17:09:11,1
1712686920,Ja so ist es und dazu kommt noch das der Islamismus immer stärker wird und wir überrannt werden,7.355867865917966e+18,2024-04-09 18:22:00,2
1712672108,😎👍,7.355867865917966e+18,2024-04-09 14:15:08,1
1712682219,jaa echt stimmt muss nicht mehr sein jaa genau beste sprache,7.355867865917966e+18,2024-04-09 17:03:39,1
1713131116,gut das wir deutschen mit Allah nix zutun haben.,7.355867865917966e+18,2024-04-14 21:45:16,2
1712854639,"Die meißten die, die Ampel gewählt haben wissen nicht mal warum sie auf der Welt sind...",7.355867865917966e+18,2024-04-11 16:57:19,2
1712845563,die holen sich eine verdammt nochmal,7.355867865917966e+18,2024-04-11 14:26:03,2
1712763970,Ne rechts ist er😘,7.355867865917966e+18,2024-04-10 15:46:10,1
1712768367,😂😂😂in dem Wahnsinn den sie hat......nichts,7.355867865917966e+18,2024-04-10 16:59:27,2
1712766690,👍👍👍💯💙💙,7.355867865917966e+18,2024-04-10 16:31:30,1
1712771704,"Hallo, wie geht es dir? Guten Abend 🌞 Ich möchte, dass wir uns besser kennenlernen. Füge mich hinzu und sende mir eine Nachricht,",7.355867865917966e+18,2024-04-10 17:55:04,1
1712715894,🐑🐑🐑bringen und noch mehr Stimmen,7.355867865917966e+18,2024-04-10 02:24:54,2
1712717012,Bewährung kriegen die alle,7.355867865917966e+18,2024-04-10 02:43:32,2
1712763680,Ne aber zum Bsp. in Indonesien könnt ihr gut leben😘,7.355867865917966e+18,2024-04-10 15:41:20,1
1712792753,"Ja, es ist moralisch nicht vertretbar, Deutschlandhasser & Zerstörer zu wählen.",7.355867865917966e+18,2024-04-10 23:45:53,2
1712745956,warum willst du unter 14 jährige leute hart bestrafen? wie meinst du das? willst du kindergewalt unterstützen,7.355867865917966e+18,2024-04-10 10:45:56,2
1712715911,👍💙💙❤️🇩🇪,7.355867865917966e+18,2024-04-10 02:25:11,1
1712727604,Ist nicht Rassismus sie möchte einfach nur das Deutschland christlich bleibt soll ich dir sagen was in marroko mit christen gemacht wird in vielen teilen 😉,7.355867865917966e+18,2024-04-10 05:40:04,2
1712768244,Die Nationglahggen in deinen Profil würde mir mal überlegen gegen wen du schreibst.....,7.355867865917966e+18,2024-04-10 16:57:24,2
1712948427,💙💙💙👍,7.355867865917966e+18,2024-04-12 19:00:27,1
1712910790,💙💙💙💙💙💙💙Wir sind auf eurer Seite. 🙏🙏🙏🙏,7.355867865917966e+18,2024-04-12 08:33:10,1
1712897598,Als Italiener hoffe das die AFD an die Macht kommt.. 👍🏽👍🏽👍🏽,7.355867865917966e+18,2024-04-12 04:53:18,2
1712919769,💙💙💙💙,7.355867865917966e+18,2024-04-12 11:02:49,1
1712906797,"Wichtiger ist der Faeser die Verfolgung von eher harmlosen ""Rechten"" bei der Polizei, Reichsbürgern und unbescholtenen Bürger wegen geteilter Facebookbeiträge🤦‍♀️🤮🤬",7.355867865917966e+18,2024-04-12 07:26:37,2
1712697319,💙💙💙👍👍👍💙💙💙,7.355867865917966e+18,2024-04-09 21:15:19,1
1712692653,Richtig!💙💙💙💙👍👍👍,7.355867865917966e+18,2024-04-09 19:57:33,1
1712694322,@Niceo🇩🇪 hier noch eine,7.355867865917966e+18,2024-04-09 20:25:22,0
1712683330,Ja die unsichere Bürger machen aber nichts die gehen auf die Straße gegen euch Da wie wollt sie überzeugen 🙈🙈,7.355867865917966e+18,2024-04-09 17:22:10,2
1712678789,💯💯💯💙💙💙💙💙💙💙💙,7.355867865917966e+18,2024-04-09 16:06:29,1
1712671994,🅰🅱🆂🅲🅷🅸🅴🅱🅴🅽,7.355867865917966e+18,2024-04-09 14:13:14,2
1712694394,Genau 💙💯👍,7.355867865917966e+18,2024-04-09 20:26:34,1
1712671873,🥰🥰,7.355867865917966e+18,2024-04-09 14:11:13,1
1712673407,Wenn das so einfach würe😂😂😂😂😂😂😂,7.355867865917966e+18,2024-04-09 14:36:47,1
1712679605,👍👍👍👍👍👍💙💙💙,7.355867865917966e+18,2024-04-09 16:20:05,1
1712675548,💞🌷❣️🌹❤️,7.355867865917966e+18,2024-04-09 15:12:28,1
1712676338,Was dann linke?,7.355867865917966e+18,2024-04-09 15:25:38,2
1712687121,👍👍👍💯💙💙💙,7.355867865917966e+18,2024-04-09 18:25:21,1
1713024896,💙,7.355867865917966e+18,2024-04-13 16:14:56,1
1713097880,die verbunden Ausbildungen werden anhand unserer freien Arbeitsstellen Vergeben. mit einer regionalen Bildungsstätte und Arbeit um Strecke/Geld.. also Zeit zu sparen.,7.355867865917966e+18,2024-04-14 12:31:20,1
1713288670,💙💙💙💙,7.355867865917966e+18,2024-04-16 17:31:10,1
1713305864,💙💙💙,7.355867865917966e+18,2024-04-16 22:17:44,1
1713279784,Ich bin auch dafür aber in Deutschland lebt als ausländer und dan sagt das sein Land besser sei muss mit Kommentaren rechnen schließlich sind wir Deutschland,7.355867865917966e+18,2024-04-16 15:03:04,2
1714517645,Fühle ich mit. 😥,7.355867865917966e+18,2024-04-30 22:54:05,2
1714921733,💙💙💙,7.355867865917966e+18,2024-05-05 15:08:53,1
1712846721,💯💯💯💯💯💯💯💯✌️✌️✌️✌️✌️✌️💙💙💙💙💙💙💙💙💙💙,7.355867865917966e+18,2024-04-11 14:45:21,1
1712846552,Tauben sind Spione der Regierung. Beweise und Diskussionen zu dem Thema finden Sie auf meinem Kanal! 🐦,7.355867865917966e+18,2024-04-11 14:42:32,2
1712848683,💙💙💙💙💙💙💙,7.355867865917966e+18,2024-04-11 15:18:03,1
1712813968,"Kann die AFD bitte eine Anfrage stellen, wie es mit Cannabis im Bereich des öffentlichen Dienst , und am Arbeitsplatz aus sieht und gibt es ein verbot als Bundestagsabgeordneter? Haftung ?",7.355867865917966e+18,2024-04-11 05:39:28,2
1712823968,Was dann mit denen die keine Arbeitserlaubnis haben,7.355867865917966e+18,2024-04-11 08:26:08,2
1712851306,Können was dann ? Weil die Regierung 3 Jahre braucht,7.355867865917966e+18,2024-04-11 16:01:46,2
1712823113,Welche Stadt soll das denn sein?,7.355867865917966e+18,2024-04-11 08:11:53,0
1712862315,💙💙💙💙💙💙💙💙💙💙,7.355867865917966e+18,2024-04-11 19:05:15,1
1712859427,🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,7.355867865917966e+18,2024-04-11 18:17:07,1
1712827646,"ekelhafter, rechter Dreck",7.355867865917966e+18,2024-04-11 09:27:26,2
1712823182,Na klar😂,7.355867865917966e+18,2024-04-11 08:13:02,1
1712823057,So.so😂😂😂😂,7.355867865917966e+18,2024-04-11 08:10:57,1
1712851362,Ja 😍,7.355867865917966e+18,2024-04-11 16:02:42,1
1712851290,"Von der Apotheke ? Oder von Amazon oder wie stellst du dir das vor mit den Arbeitserlaubnissen. Alle labern was von ja die gehen nicht arbeiten remigration bla bla, ja Bruder wenn die nicht arbeiten",7.355867865917966e+18,2024-04-11 16:01:30,2
1712851372,und ein Heimflug dauert ein paar Stunden.,7.355867865917966e+18,2024-04-11 16:02:52,0
1712822960,Islamismus wird immer stärker?😂😂Wo?😂😂😂😂,7.355867865917966e+18,2024-04-11 08:09:20,2
1712845534,"ne, die haben nur die Deutsche Staatsbürgerschaft, die anderen habe eine duale Staatsbürgerschaft.",7.355867865917966e+18,2024-04-11 14:25:34,0
1712822882,Au prima ...dann sind wir die deutschen Verbrecher auch mit los?🤔😂😂😂😂,7.355867865917966e+18,2024-04-11 08:08:02,2
1712779394,nie und nimmer,7.355867865917966e+18,2024-04-10 20:03:14,2
1712770638,Hä ja meine Solidarität an Palästina und meine Wurzeln? Was ist falsch daran? Ich könnte auch eine Deutschlandflagge rein machen aber will nicht mit Naz*s assoziiert werden🤷‍♂️,7.355867865917966e+18,2024-04-10 17:37:18,2
1712763793,"Und was machen wir mit der Mehrheit, den Deutschen?",7.355867865917966e+18,2024-04-10 15:43:13,2
1712779911,Bin Deutsche in langer langer Generationen,7.355867865917966e+18,2024-04-10 20:11:51,1
1712763961,Ich weiß gar nicht wie traurig ich gucken soll,7.355867865917966e+18,2024-04-10 15:46:01,2
1712774552,Nee wo war der Knall in China aber der Russe war schuld odder 😂😂😂😂💙💙💙💙💙💙💙,7.355867865917966e+18,2024-04-10 18:42:32,2
1712768428,😂😂😘😘😘,7.355867865917966e+18,2024-04-10 17:00:28,1
1712792707,Ab 12,7.355867865917966e+18,2024-04-10 23:45:07,0
1712786676,"unter 14jahtige begehen Straftaten wie Mord, Raub etc. und sind strafmündig??! Das darf wohl nicht sein.",7.355867865917966e+18,2024-04-10 22:04:36,2
1712781321,💙💙💙,7.355867865917966e+18,2024-04-10 20:35:21,1
1712778328,Tetra oder was meinst du?,7.355867865917966e+18,2024-04-10 19:45:28,0
1712742894,Dort werden Christen verfolgt gefoltert und getötet also bitte und das 360 Millionen in christen in verschiedenen islamischen ländern,7.355867865917966e+18,2024-04-10 09:54:54,2
1712785267,darf man ja nix über Straftäter und mörder und Vergewaltiger sagen oder das negative Verhalten kritisieren weil man in der für alles ein Nazi ist,7.355867865917966e+18,2024-04-10 21:41:07,2
1712779791,Ach warum bist du dann keine Muslima?,7.355867865917966e+18,2024-04-10 20:09:51,2
1712747968,cht,7.355867865917966e+18,2024-04-10 11:19:28,0
1712763771,Oh nein wann werden sie dich denn zur Muslima machen😱!,7.355867865917966e+18,2024-04-10 15:42:51,2
1712723334,Wieso bekloppt hm?,7.355867865917966e+18,2024-04-10 04:28:54,2
1712749308,Ja komm zur andere Videos die ich dich makiert habe,7.355867865917966e+18,2024-04-10 11:41:48,2
1712779707,Keine Hetze die Realität,7.355867865917966e+18,2024-04-10 20:08:27,2
1712777670,wahre Worte 💙💙💙💙💙💙💙💙♥️♥️♥️♥️♥️👍,7.355867865917966e+18,2024-04-10 19:34:30,1
1712745979,Also alle andere außer AFD sind unnormale leute?,7.355867865917966e+18,2024-04-10 10:46:19,2
1712768888,Hast den Knall nicht gehört?🤬,7.355867865917966e+18,2024-04-10 17:08:08,2
1712768319,leider die gehören Ausgewiesen,7.355867865917966e+18,2024-04-10 16:58:39,2
1712768109,"nein , Bürgergeld kürzen wenn sie Arbei anlehnen",7.355867865917966e+18,2024-04-10 16:55:09,2
1712728792,Ja sag,7.355867865917966e+18,2024-04-10 05:59:52,0
1712763941,Wenn du es sagst! Aber ich fliege nur Buisness😘,7.355867865917966e+18,2024-04-10 15:45:41,1
1712763732,"Ach dann machen wir einfach das selbe aber nur gegen Muslime, die nichts damit zu tun haben! Sinnvolles Argument, klingt fast wie so ein bekannter Maler oder😘",7.355867865917966e+18,2024-04-10 15:42:12,2
1712779605,Was also haben Menschen einen freien Willen und können entscheiden ob sie konvertieren! Aber natürlich musst du hetzen das der Islam ja Deutschland überflutet😱,7.355867865917966e+18,2024-04-10 20:06:45,2
1712763541,Mit der Afd nh? Die sind ganz schrecklich,7.355867865917966e+18,2024-04-10 15:39:01,2
1712769470,🇵🇸🇹🇷?????,7.355867865917966e+18,2024-04-10 17:17:50,2
1712772258,Bin heute was müde,7.355867865917966e+18,2024-04-10 18:04:18,0
1712747963,Merkst du den unterschied das eine war und das eine geschied zurzeit UND DAS 360 Millionen leute ist wiederum größer Deutschland hat auch wenigstens viel mehr Welt gebracht was hat marroko großes gema,7.355867865917966e+18,2024-04-10 11:19:23,2
1712775640,Pack,7.355867865917966e+18,2024-04-10 19:00:40,2
1712777455,Du vergleichst grade bitte nicht ernsthaft töten mit das land Soll Christlich bleiben weil dan wäre auch Polen rassistisch,7.355867865917966e+18,2024-04-10 19:30:55,2
1712769119,Verstehe deinen Kommentar leider nicht😅,7.355867865917966e+18,2024-04-10 17:11:59,0
1712715791,Ne nur bekloppt,7.355867865917966e+18,2024-04-10 02:23:11,2
1712939647,Allah sagt .35:6In Wahrheit ruft Satan nie einen Menschen zur Gerechtigkeit auf und führt ihn auch nicht zur Errettung,7.355867865917966e+18,2024-04-12 16:34:07,2
1713024715,hallo,7.355867865917966e+18,2024-04-13 16:11:55,0
1712993820,Bezahlkarte,7.355867865917966e+18,2024-04-13 07:37:00,0
1713029813,👍👍👍,7.355867865917966e+18,2024-04-13 17:36:53,1
1713023271,"Ich bin Single, ich habe keinen Freund in meinem Leben, aber jetzt suche ich nach einer ernsthaften Beziehung, die sich um mich kümmert und heiratet. Wenn Sie an mir interessiert sein möchten, fügen S",7.355867865917966e+18,2024-04-13 15:47:51,2
1713050612,🙏🙏🙏🙏🙏🙏🙏🙏👍👍👍👍🌷🌷🌷🌷,7.355867865917966e+18,2024-04-13 23:23:32,1
1713097998,ich gebe alles für euch mein Volk 🇩🇪❤️,7.355867865917966e+18,2024-04-14 12:33:18,1
1713131235,reicht schon das die Weihnachtsbeleuchtung usw angepasst wird. geht gar nicht. Ramadan feste öffentlich ausleben geht gar nicht,7.355867865917966e+18,2024-04-14 21:47:15,2
1713111831,Ich persönlich fühle mich unsicher in diesem Land ich hoffe die AfD schafft es 👌🏻,7.355867865917966e+18,2024-04-14 16:23:51,2
1713097980,ein König 🦁🌳👑🍎 für das Volk 🇩🇪,7.355867865917966e+18,2024-04-14 12:33:00,1
1713097922,"wenn wir es geschafft haben, Afrika grundlegend zu unterstützen. wählen wir das nächste Land. das wir das Geschenk der deutschen Bildung machen.",7.355867865917966e+18,2024-04-14 12:32:02,2
1713097607,meinen Zeitvertrag mit Flüchtlinge. und bei Straftaten dieser eine Rückführung nachhause mit gründen bei Straftaten die zur Haft führen würde.,7.355867865917966e+18,2024-04-14 12:26:47,2
1713097706,die alternative wäre eine Rückkehr nach 5 Jahren voller Stolz und Fähigkeiten das eigene Dorf zu unterstützen.,7.355867865917966e+18,2024-04-14 12:28:26,1
1713097787,wir teilen der afrikanischen zentral Regierung Strategie und Anzahl freier Wohnung mit.,7.355867865917966e+18,2024-04-14 12:29:47,0
1713097966,ich bin als König 🦁🌳👑🍎 sehr Stolz auf mein Land und Volk 🇩🇪,7.355867865917966e+18,2024-04-14 12:32:46,1
1713097930,wählt D.E.F.,7.355867865917966e+18,2024-04-14 12:32:10,0
1713131071,vor?,7.355867865917966e+18,2024-04-14 21:44:31,0
1713097667,"das wäre eine Schande, der jeniger die geschickt wurden etwas zu lernen. diese müssten dann weiterhin mit ihrem Heimatdorf leben.",7.355867865917966e+18,2024-04-14 12:27:47,2
1713169948,uuuuuh....das macht ein Land schon direkt islamistisch😂,7.355867865917966e+18,2024-04-15 08:32:28,2
1714296130,👏👏💪,7.355867865917966e+18,2024-04-28 09:22:10,1
1713301430,Wie steht es eigentlich um Chrupallas Anschlagstäter? Wurde der schon gefasst?,7.355867865917966e+18,2024-04-16 21:03:50,2
1713279464,Ne das glauben wir halt zeigen nur Statistiken,7.355867865917966e+18,2024-04-16 14:57:44,2
1713279660,Hab was 2. geschrieben konnte anscheinend nicht abschicken aber ich weiß was ihr meint trzdm finde ich es nicht gut das viele deutsche sagen das wir so sind aber wer sowas macht sollte raus (bin Türke,7.355867865917966e+18,2024-04-16 15:01:00,2
1713275778,"Ok aber was kann er jz dafür? Ihr denkt auch jeder Ausländer ist ein terrorist, Verbrecher oder verg*waltiger ich finds auch gut das die Leute die sich daneben benehmen raus sollen bin selber in de 1",7.355867865917966e+18,2024-04-16 13:56:18,2
1713361950,💙💙💙💙,7.355867865917966e+18,2024-04-17 13:52:30,1
1713183289,ne nur die Toleranz die wird zeigen wird ausgenutzt,7.355867865917966e+18,2024-04-15 12:14:49,2
1714425743,Wir haben Angst um unsere Kinder und Enkelkinder.Herr Chrupalla hat doch Recht,7.355867865917966e+18,2024-04-29 21:22:23,2
1714905322,💙💙💙💙💙,7.355867865917966e+18,2024-05-05 10:35:22,1
1714946962,👍,7.355867865917966e+18,2024-05-05 22:09:22,1
1714929839,💙💙💙💙,7.355867865917966e+18,2024-05-05 17:23:59,1
1714634839,💀,7.355867865917966e+18,2024-05-02 07:27:19,2
1716311514,👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻💙💙💙💙💙💙💙,7.355867865917966e+18,2024-05-21 17:11:54,1
1716637178,💙💙💙,7.355867865917966e+18,2024-05-25 11:39:38,1
1712912997,"Leute, schonmal überlegt wie gering unsere steuerlast sein könnte, wenn wir genauso handeln würden wie 99% der anderen Länder ?",7.35690407567955e+18,2024-04-12 09:09:57,2
1712993128,Bürgergeld für Ausländer streichen. Dann lösen sich viele Probleme in Deutschland.,7.35690407567955e+18,2024-04-13 07:25:28,2
1712913667,"ich hab 43 Jahre in dieses System eingezahlt, bin leider ins Bürgergeld abgerutscht,auf Grund meines Alters ü60 werde ich gleichgestellt mit Leuten die noch nie ins Sozialsystem eingezahlt haben. 🤬",7.35690407567955e+18,2024-04-12 09:21:07,2
1712913006,Wie recht er hat 💙,7.35690407567955e+18,2024-04-12 09:10:06,1
1712913402,"Danke, Nagel auf den Kopf getroffen! 😊",7.35690407567955e+18,2024-04-12 09:16:42,1
1712990753,Genau meine Meinung ! Dumme rufen dazwischen !,7.35690407567955e+18,2024-04-13 06:45:53,2
1712913512,Amen🥳,7.35690407567955e+18,2024-04-12 09:18:32,1
1712913372,In einen anderen Land bekommt man auch nix,7.35690407567955e+18,2024-04-12 09:16:12,2
1712913503,Überlegt mal selbst in 9 Jahren 5.800 Milliarden das sind pro Monat 58 Milliarden die für Migranten ausgegeben werden,7.35690407567955e+18,2024-04-12 09:18:23,2
1712993371,Diese freche Schnauze im Hintergrund ( Grüne ) ist nicht zu ertragen,7.35690407567955e+18,2024-04-13 07:29:31,2
1712995418,3 Monate höchstens in der Zeit Schaft man es locker Arbeit zu finden,7.35690407567955e+18,2024-04-13 08:03:38,2
1712913559,Muss sich was ändern💙💙,7.35690407567955e+18,2024-04-12 09:19:19,1
1712913317,Da hat er vollkommen recht das sind ware Worte endlich mal einer der die Wahrheit sagt,7.35690407567955e+18,2024-04-12 09:15:17,1
1712913248,"woanders bekommt man auch nix, oder muss Geld mitbringen.💙💙💙💙",7.35690407567955e+18,2024-04-12 09:14:08,1
1712949613,ist das gerechtfertigt Gegenüber denen die noch nie in das deutsche Sozialsystem eingezahlt haben? nein.,7.35690407567955e+18,2024-04-12 19:20:13,2
1712993189,Dank der Altparteien,7.35690407567955e+18,2024-04-13 07:26:29,2
1712913165,wahre worte,7.35690407567955e+18,2024-04-12 09:12:45,1
1713095379,Norbert du bist der beste Redner. 🥰💯,7.35690407567955e+18,2024-04-14 11:49:39,1
1712913171,Er hat ja so Recht,7.35690407567955e+18,2024-04-12 09:12:51,1
1712938830,"❤ Ich wähle nur noch NORMALE Menschen, die AFD 🙏💯🌎❤🤗",7.35690407567955e+18,2024-04-12 16:20:30,2
1712983120,"vollkommen richtig. Ein Bett, Essen und ein Dach über dem Kopf",7.35690407567955e+18,2024-04-13 04:38:40,1
1712993181,"AfD wählen, dann passiert es",7.35690407567955e+18,2024-04-13 07:26:21,2
1712940344,In anderen Ländern hat man keinen Anspruch 🤣 aber okay in Deutschland ist das eher ein Unding so zu denken,7.35690407567955e+18,2024-04-12 16:45:44,2
1712913161,Recht hat er,7.35690407567955e+18,2024-04-12 09:12:41,1
1713204590,Dankeschön 🤌🏻🤌🏻,7.35690407567955e+18,2024-04-15 18:09:50,1
1713022192,👏👏👏👏👏komplett untersagen 👍😡,7.35690407567955e+18,2024-04-13 15:29:52,2
1712980528,Der widerliche Altparteienswingerclub hat die Steuerlast in nur 15 Jahren von 500mrd auf eine Billion verdoppelt 🤬🤮🤬 und Deutschland verrottet 😵‍💫😵‍💫😵‍💫,7.35690407567955e+18,2024-04-13 03:55:28,2
1713112775,"jaa und hier geht's um social Leistungen, heißt wer als Ausländer arbeitet ist nicht betroffen",7.35690407567955e+18,2024-04-14 16:39:35,2
1713112433,Es gehtnur um die welche zu faul sind zu arbeiten und nicht um die die arbeiten,7.35690407567955e+18,2024-04-14 16:33:53,2
1712942378,Ganz genau so ist es ❗️❗️❗️🙏🏻🫶🏻🙏🏻,7.35690407567955e+18,2024-04-12 17:19:38,1
1712928198,"wenn Arge1 ausläuft und ich leinen Job finden würfe, bekäme ich auch nix, weil mein Mann etwas zuviel Rente bekommt..🤷‍♀️",7.35690407567955e+18,2024-04-12 13:23:18,2
